order_uid,accept_time,delivery_time,transit_hours,courier_id
C007_23,2023-03-24,2023-03-24,0.0,C007
C007_24,2023-03-26,2023-03-26,0.0,C007
C007_25,2023-04-08,2023-04-08,0.0,C007
C007_26,2023-04-12,2023-04-12,0.0,C007
C007_27,2023-04-18,2023-04-18,0.0,C007
C007_28,2023-04-20,2023-04-20,0.0,C007
C007_29,2023-04-23,2023-04-23,0.0,C007
C007_3,2023-01-14,2023-01-14,0.0,C007
C007_30,2023-04-27,2023-04-27,0.0,C007
C007_31,2023-05-01,2023-05-01,0.0,C007
C007_32,2023-05-02,2023-05-02,0.0,C007
C007_33,2023-05-06,2023-05-06,0.0,C007
C007_34,2023-05-25,2023-05-25,0.0,C007
C007_35,2023-05-27,2023-05-27,0.0,C007
C007_36,2023-05-29,2023-05-29,0.0,C007
C007_37,2023-05-31,2023-05-31,0.0,C007
C007_38,2023-06-05,2023-06-05,0.0,C007
C007_39,2023-06-06,2023-06-06,0.0,C007
C007_4,2023-01-17,2023-01-17,0.0,C007
C007_40,2023-06-08,2023-06-08,0.0,C007
C007_41,2023-06-24,2023-06-24,0.0,C007
C007_42,2023-06-29,2023-06-29,0.0,C007
C007_43,2023-07-02,2023-07-02,0.0,C007
C007_44,2023-07-04,2023-07-04,0.0,C007
C007_45,2023-07-08,2023-07-08,0.0,C007
C007_46,2023-07-21,2023-07-21,0.0,C007
C007_47,2023-07-23,2023-07-23,0.0,C007
C007_48,2023-08-02,2023-08-02,0.0,C007
C007_49,2023-08-04,2023-08-04,0.0,C007
C007_5,2023-01-22,2023-01-22,0.0,C007
C007_50,2023-08-09,2023-08-09,0.0,C007
C007_51,2023-08-15,2023-08-15,0.0,C007
C007_52,2023-08-18,2023-08-18,0.0,C007
C007_53,2023-08-19,2023-08-19,0.0,C007
C007_54,2023-08-21,2023-08-21,0.0,C007
C007_55,2023-09-02,2023-09-02,0.0,C007
C007_56,2023-09-16,2023-09-16,0.0,C007
C007_57,2023-09-21,2023-09-21,0.0,C007
C007_58,2023-09-27,2023-09-27,0.0,C007
C007_59,2023-09-29,2023-09-29,0.0,C007
C007_6,2023-01-24,2023-01-24,0.0,C007
C007_60,2023-09-30,2023-09-30,0.0,C007
C007_61,2023-10-06,2023-10-06,0.0,C007
C007_62,2023-10-15,2023-10-15,0.0,C007
C007_63,2023-10-19,2023-10-19,0.0,C007
C007_64,2023-10-25,2023-10-25,0.0,C007
C007_65,2023-10-26,2023-10-26,0.0,C007
C007_66,2023-10-27,2023-10-27,0.0,C007
C007_67,2023-11-14,2023-11-14,0.0,C007
C007_68,2023-11-18,2023-11-18,0.0,C007
C007_69,2023-12-04,2023-12-04,0.0,C007
C007_7,2023-01-25,2023-01-25,0.0,C007
C007_70,2023-12-09,2023-12-09,0.0,C007
C007_71,2023-12-21,2023-12-21,0.0,C007
C007_72,2023-12-23,2023-12-23,0.0,C007
C007_73,2023-12-25,2023-12-25,0.0,C007
C007_74,2023-12-31,2023-12-31,0.0,C007
C007_8,2023-01-27,2023-01-27,0.0,C007
C007_9,2023-01-30,2023-01-30,0.0,C007
C008_0,2023-01-06,2023-01-06,0.0,C008
C008_1,2023-01-07,2023-01-07,0.0,C008
C008_10,2023-02-18,2023-02-18,0.0,C008
C008_11,2023-02-20,2023-02-20,0.0,C008
C008_12,2023-02-22,2023-02-22,0.0,C008
C008_13,2023-02-23,2023-02-23,0.0,C008
C008_14,2023-02-24,2023-02-24,0.0,C008
C008_15,2023-02-28,2023-02-28,0.0,C008
C008_16,2023-03-03,2023-03-03,0.0,C008
C008_17,2023-03-09,2023-03-09,0.0,C008
C008_18,2023-03-14,2023-03-14,0.0,C008
C008_19,2023-03-16,2023-03-16,0.0,C008
C008_2,2023-01-09,2023-01-09,0.0,C008
C008_20,2023-03-18,2023-03-18,0.0,C008
C008_21,2023-03-20,2023-03-20,0.0,C008
C008_22,2023-03-23,2023-03-23,0.0,C008
C008_23,2023-04-01,2023-04-01,0.0,C008
C008_24,2023-04-02,2023-04-02,0.0,C008
C008_25,2023-04-04,2023-04-04,0.0,C008
C008_26,2023-04-06,2023-04-06,0.0,C008
C008_27,2023-04-13,2023-04-13,0.0,C008
C008_28,2023-04-14,2023-04-14,0.0,C008
C008_29,2023-04-21,2023-04-21,0.0,C008
C008_3,2023-01-11,2023-01-11,0.0,C008
C008_30,2023-04-23,2023-04-23,0.0,C008
C008_31,2023-04-26,2023-04-26,0.0,C008
C008_32,2023-04-27,2023-04-27,0.0,C008
C008_33,2023-04-28,2023-04-28,0.0,C008
C008_34,2023-05-03,2023-05-03,0.0,C008
C008_35,2023-05-04,2023-05-04,0.0,C008
C008_36,2023-05-11,2023-05-11,0.0,C008
C008_37,2023-05-17,2023-05-17,0.0,C008
C008_38,2023-05-25,2023-05-25,0.0,C008
C008_39,2023-06-01,2023-06-01,0.0,C008
C008_4,2023-01-12,2023-01-12,0.0,C008
C008_40,2023-06-02,2023-06-02,0.0,C008
C008_41,2023-06-03,2023-06-03,0.0,C008
C008_42,2023-06-04,2023-06-04,0.0,C008
C008_43,2023-06-18,2023-06-18,0.0,C008
C008_44,2023-06-23,2023-06-23,0.0,C008
C008_45,2023-06-30,2023-06-30,0.0,C008
C008_46,2023-07-02,2023-07-02,0.0,C008
C008_47,2023-07-13,2023-07-13,0.0,C008
C008_48,2023-07-28,2023-07-28,0.0,C008
C008_49,2023-08-01,2023-08-01,0.0,C008
C008_5,2023-01-13,2023-01-13,0.0,C008
C008_50,2023-08-11,2023-08-11,0.0,C008
C008_51,2023-08-13,2023-08-13,0.0,C008
C008_52,2023-08-14,2023-08-14,0.0,C008
C008_53,2023-08-15,2023-08-15,0.0,C008
C008_54,2023-08-17,2023-08-17,0.0,C008
C008_55,2023-08-19,2023-08-19,0.0,C008
C008_56,2023-08-25,2023-08-25,0.0,C008
C008_57,2023-08-26,2023-08-26,0.0,C008
C008_58,2023-08-30,2023-08-30,0.0,C008
C008_59,2023-09-12,2023-09-12,0.0,C008
C008_6,2023-01-15,2023-01-15,0.0,C008
C008_60,2023-09-13,2023-09-13,0.0,C008
C008_61,2023-09-15,2023-09-15,0.0,C008
C008_62,2023-09-17,2023-09-17,0.0,C008
C008_63,2023-09-22,2023-09-22,0.0,C008
C008_64,2023-09-24,2023-09-24,0.0,C008
C008_65,2023-09-26,2023-09-26,0.0,C008
C008_66,2023-09-27,2023-09-27,0.0,C008
C008_67,2023-09-28,2023-09-28,0.0,C008
C008_68,2023-10-04,2023-10-04,0.0,C008
C008_69,2023-10-06,2023-10-06,0.0,C008
C008_7,2023-01-16,2023-01-16,0.0,C008
C008_70,2023-10-07,2023-10-07,0.0,C008
C008_71,2023-10-10,2023-10-10,0.0,C008
C008_72,2023-10-12,2023-10-12,0.0,C008
C008_73,2023-10-13,2023-10-13,0.0,C008
C008_74,2023-10-18,2023-10-18,0.0,C008
C008_75,2023-10-22,2023-10-22,0.0,C008
C008_76,2023-10-25,2023-10-25,0.0,C008
C008_77,2023-11-03,2023-11-03,0.0,C008
C008_78,2023-11-04,2023-11-04,0.0,C008
C008_79,2023-11-08,2023-11-08,0.0,C008
C008_8,2023-01-17,2023-01-17,0.0,C008
C008_80,2023-11-12,2023-11-12,0.0,C008
C008_81,2023-11-25,2023-11-25,0.0,C008
C008_82,2023-11-26,2023-11-26,0.0,C008
C008_83,2023-11-30,2023-11-30,0.0,C008
C008_84,2023-12-05,2023-12-05,0.0,C008
C008_85,2023-12-07,2023-12-07,0.0,C008
C008_86,2023-12-15,2023-12-15,0.0,C008
C008_87,2023-12-18,2023-12-18,0.0,C008
C008_88,2023-12-19,2023-12-19,0.0,C008
C008_89,2023-12-24,2023-12-24,0.0,C008
C008_9,2023-02-15,2023-02-15,0.0,C008
C009_0,2023-01-01,2023-01-01,0.0,C009
C009_1,2023-01-02,2023-01-02,0.0,C009
C009_10,2023-01-25,2023-01-25,0.0,C009
C009_11,2023-01-27,2023-01-27,0.0,C009
C009_12,2023-01-31,2023-01-31,0.0,C009
C009_13,2023-02-01,2023-02-01,0.0,C009
C009_14,2023-02-03,2023-02-03,0.0,C009
C009_15,2023-02-05,2023-02-05,0.0,C009
C009_16,2023-02-13,2023-02-13,0.0,C009
C009_17,2023-02-15,2023-02-15,0.0,C009
C009_18,2023-02-21,2023-02-21,0.0,C009
C009_19,2023-02-22,2023-02-22,0.0,C009
C009_2,2023-01-03,2023-01-03,0.0,C009
C009_20,2023-02-24,2023-02-24,0.0,C009
C009_21,2023-02-25,2023-02-25,0.0,C009
C009_22,2023-02-28,2023-02-28,0.0,C009
C009_23,2023-03-03,2023-03-03,0.0,C009
C009_24,2023-03-12,2023-03-12,0.0,C009
C009_25,2023-03-16,2023-03-16,0.0,C009
C009_26,2023-03-17,2023-03-17,0.0,C009
C009_27,2023-03-24,2023-03-24,0.0,C009
C009_28,2023-03-26,2023-03-26,0.0,C009
C009_29,2023-04-05,2023-04-05,0.0,C009
C009_3,2023-01-06,2023-01-06,0.0,C009
C009_30,2023-04-17,2023-04-17,0.0,C009
C009_31,2023-04-20,2023-04-20,0.0,C009
C009_32,2023-04-22,2023-04-22,0.0,C009
C009_33,2023-04-30,2023-04-30,0.0,C009
C009_34,2023-05-06,2023-05-06,0.0,C009
C009_35,2023-05-08,2023-05-08,0.0,C009
C009_36,2023-05-10,2023-05-10,0.0,C009
C009_37,2023-05-16,2023-05-16,0.0,C009
C009_38,2023-05-17,2023-05-17,0.0,C009
C009_39,2023-05-28,2023-05-28,0.0,C009
C009_4,2023-01-09,2023-01-09,0.0,C009
C009_40,2023-05-29,2023-05-29,0.0,C009
C009_41,2023-06-02,2023-06-02,0.0,C009
C009_42,2023-06-08,2023-06-08,0.0,C009
C009_43,2023-06-12,2023-06-12,0.0,C009
C009_44,2023-06-21,2023-06-21,0.0,C009
C009_45,2023-06-22,2023-06-22,0.0,C009
C009_46,2023-06-28,2023-06-28,0.0,C009
C009_47,2023-07-01,2023-07-01,0.0,C009
C009_48,2023-07-16,2023-07-16,0.0,C009
C009_49,2023-07-17,2023-07-17,0.0,C009
C009_5,2023-01-11,2023-01-11,0.0,C009
C009_50,2023-07-21,2023-07-21,0.0,C009
C009_51,2023-07-22,2023-07-22,0.0,C009
C009_52,2023-07-28,2023-07-28,0.0,C009
C009_53,2023-07-30,2023-07-30,0.0,C009
C009_54,2023-07-31,2023-07-31,0.0,C009
C009_55,2023-08-05,2023-08-05,0.0,C009
C009_56,2023-08-09,2023-08-09,0.0,C009
C009_57,2023-08-27,2023-08-27,0.0,C009
C009_58,2023-08-28,2023-08-28,0.0,C009
C009_59,2023-09-07,2023-09-07,0.0,C009
C009_6,2023-01-13,2023-01-13,0.0,C009
C009_60,2023-09-13,2023-09-13,0.0,C009
C009_61,2023-09-16,2023-09-16,0.0,C009
C009_62,2023-09-18,2023-09-18,0.0,C009
C009_63,2023-09-19,2023-09-19,0.0,C009
C009_64,2023-09-20,2023-09-20,0.0,C009
C009_65,2023-09-23,2023-09-23,0.0,C009
C009_66,2023-10-16,2023-10-16,0.0,C009
C009_67,2023-10-17,2023-10-17,0.0,C009
C009_68,2023-10-28,2023-10-28,0.0,C009
C009_69,2023-10-30,2023-10-30,0.0,C009
C009_7,2023-01-14,2023-01-14,0.0,C009
C009_70,2023-11-04,2023-11-04,0.0,C009
C009_71,2023-11-06,2023-11-06,0.0,C009
C009_72,2023-11-09,2023-11-09,0.0,C009
C009_73,2023-11-11,2023-11-11,0.0,C009
C009_74,2023-11-12,2023-11-12,0.0,C009
C009_75,2023-11-13,2023-11-13,0.0,C009
C009_76,2023-11-16,2023-11-16,0.0,C009
C009_77,2023-11-18,2023-11-18,0.0,C009
C009_78,2023-11-19,2023-11-19,0.0,C009
C009_79,2023-11-26,2023-11-26,0.0,C009
C009_8,2023-01-16,2023-01-16,0.0,C009
C009_80,2023-11-30,2023-11-30,0.0,C009
C009_81,2023-12-01,2023-12-01,0.0,C009
C009_82,2023-12-02,2023-12-02,0.0,C009
C009_83,2023-12-04,2023-12-04,0.0,C009
C009_84,2023-12-05,2023-12-05,0.0,C009
C009_85,2023-12-12,2023-12-12,0.0,C009
C009_86,2023-12-16,2023-12-16,0.0,C009
C009_87,2023-12-19,2023-12-19,0.0,C009
C009_88,2023-12-21,2023-12-21,0.0,C009
C009_89,2023-12-24,2023-12-24,0.0,C009
C009_9,2023-01-21,2023-01-21,0.0,C009
C010_0,2023-01-03,2023-01-03,0.0,C010
C010_1,2023-01-04,2023-01-04,0.0,C010
C010_10,2023-02-18,2023-02-18,0.0,C010
C010_11,2023-02-24,2023-02-24,0.0,C010
C010_12,2023-03-01,2023-03-01,0.0,C010
C010_13,2023-03-04,2023-03-04,0.0,C010
C010_14,2023-03-09,2023-03-09,0.0,C010
C010_15,2023-03-15,2023-03-15,0.0,C010
C010_16,2023-03-22,2023-03-22,0.0,C010
C010_17,2023-03-26,2023-03-26,0.0,C010
C010_18,2023-03-27,2023-03-27,0.0,C010
C010_19,2023-03-28,2023-03-28,0.0,C010
C010_2,2023-01-12,2023-01-12,0.0,C010
C010_20,2023-04-06,2023-04-06,0.0,C010
C010_21,2023-04-08,2023-04-08,0.0,C010
C010_22,2023-04-12,2023-04-12,0.0,C010
C010_23,2023-04-13,2023-04-13,0.0,C010
C010_24,2023-04-16,2023-04-16,0.0,C010
C010_25,2023-04-30,2023-04-30,0.0,C010
C010_26,2023-05-14,2023-05-14,0.0,C010
C010_27,2023-05-16,2023-05-16,0.0,C010
C010_28,2023-05-17,2023-05-17,0.0,C010
C010_29,2023-05-18,2023-05-18,0.0,C010
C010_3,2023-01-21,2023-01-21,0.0,C010
C010_30,2023-05-23,2023-05-23,0.0,C010
C010_31,2023-06-06,2023-06-06,0.0,C010
C010_32,2023-06-16,2023-06-16,0.0,C010
C010_33,2023-06-17,2023-06-17,0.0,C010
C010_34,2023-06-19,2023-06-19,0.0,C010
C010_35,2023-06-23,2023-06-23,0.0,C010
C010_36,2023-06-25,2023-06-25,0.0,C010
C010_37,2023-06-26,2023-06-26,0.0,C010
C010_38,2023-06-27,2023-06-27,0.0,C010
C010_39,2023-07-01,2023-07-01,0.0,C010
C010_4,2023-01-31,2023-01-31,0.0,C010
C010_40,2023-07-05,2023-07-05,0.0,C010
C010_41,2023-07-06,2023-07-06,0.0,C010
C010_42,2023-07-07,2023-07-07,0.0,C010
C010_43,2023-07-14,2023-07-14,0.0,C010
C010_44,2023-07-17,2023-07-17,0.0,C010
C010_45,2023-07-21,2023-07-21,0.0,C010
C010_46,2023-07-23,2023-07-23,0.0,C010
C010_47,2023-07-24,2023-07-24,0.0,C010
C010_48,2023-07-26,2023-07-26,0.0,C010
C010_49,2023-07-29,2023-07-29,0.0,C010
C010_5,2023-02-04,2023-02-04,0.0,C010
C010_50,2023-08-04,2023-08-04,0.0,C010
C010_51,2023-08-05,2023-08-05,0.0,C010
C010_52,2023-08-06,2023-08-06,0.0,C010
C010_53,2023-08-09,2023-08-09,0.0,C010
C010_54,2023-08-15,2023-08-15,0.0,C010
C010_55,2023-08-16,2023-08-16,0.0,C010
C010_56,2023-08-19,2023-08-19,0.0,C010
C010_57,2023-08-31,2023-08-31,0.0,C010
C010_58,2023-09-09,2023-09-09,0.0,C010
C010_59,2023-09-20,2023-09-20,0.0,C010
C010_6,2023-02-05,2023-02-05,0.0,C010
C010_60,2023-09-28,2023-09-28,0.0,C010
C010_61,2023-10-06,2023-10-06,0.0,C010
C010_62,2023-10-07,2023-10-07,0.0,C010
C010_63,2023-10-10,2023-10-10,0.0,C010
C010_64,2023-10-20,2023-10-20,0.0,C010
C010_65,2023-10-22,2023-10-22,0.0,C010
C010_66,2023-10-28,2023-10-28,0.0,C010
C010_67,2023-10-31,2023-10-31,0.0,C010
C010_68,2023-11-04,2023-11-04,0.0,C010
C010_69,2023-11-15,2023-11-15,0.0,C010
C010_7,2023-02-12,2023-02-12,0.0,C010
C010_70,2023-11-17,2023-11-17,0.0,C010
C010_71,2023-11-18,2023-11-18,0.0,C010
C010_72,2023-11-21,2023-11-21,0.0,C010
C010_73,2023-11-26,2023-11-26,0.0,C010
C010_74,2023-12-06,2023-12-06,0.0,C010
C010_75,2023-12-07,2023-12-07,0.0,C010
C010_76,2023-12-14,2023-12-14,0.0,C010
C010_77,2023-12-22,2023-12-22,0.0,C010
C010_78,2023-12-25,2023-12-25,0.0,C010
C010_79,2023-12-29,2023-12-29,0.0,C010
C010_8,2023-02-13,2023-02-13,0.0,C010
C010_9,2023-02-15,2023-02-15,0.0,C010
C011_0,2023-01-02,2023-01-02,0.0,C011
C011_1,2023-01-09,2023-01-09,0.0,C011
C011_10,2023-02-21,2023-02-21,0.0,C011
C011_11,2023-02-25,2023-02-25,0.0,C011
C011_12,2023-02-28,2023-02-28,0.0,C011
C011_13,2023-03-11,2023-03-11,0.0,C011
C011_14,2023-03-13,2023-03-13,0.0,C011
C011_15,2023-03-14,2023-03-14,0.0,C011
C011_16,2023-03-16,2023-03-16,0.0,C011
C011_17,2023-03-18,2023-03-18,0.0,C011
C011_18,2023-03-19,2023-03-19,0.0,C011
C011_19,2023-03-24,2023-03-24,0.0,C011
C011_2,2023-01-19,2023-01-19,0.0,C011
C011_20,2023-03-26,2023-03-26,0.0,C011
C011_21,2023-04-02,2023-04-02,0.0,C011
C011_22,2023-04-04,2023-04-04,0.0,C011
C011_23,2023-04-05,2023-04-05,0.0,C011
C011_24,2023-04-07,2023-04-07,0.0,C011
C011_25,2023-04-13,2023-04-13,0.0,C011
C011_26,2023-04-24,2023-04-24,0.0,C011
C011_27,2023-04-29,2023-04-29,0.0,C011
C011_28,2023-05-01,2023-05-01,0.0,C011
C011_29,2023-05-05,2023-05-05,0.0,C011
C011_3,2023-01-20,2023-01-20,0.0,C011
C011_30,2023-05-09,2023-05-09,0.0,C011
C011_31,2023-05-12,2023-05-12,0.0,C011
C011_32,2023-05-13,2023-05-13,0.0,C011
C011_33,2023-05-14,2023-05-14,0.0,C011
C011_34,2023-05-18,2023-05-18,0.0,C011
C011_35,2023-05-20,2023-05-20,0.0,C011
C011_36,2023-06-13,2023-06-13,0.0,C011
C011_37,2023-06-14,2023-06-14,0.0,C011
C011_38,2023-06-16,2023-06-16,0.0,C011
C011_39,2023-06-20,2023-06-20,0.0,C011
C011_4,2023-01-21,2023-01-21,0.0,C011
C011_40,2023-06-21,2023-06-21,0.0,C011
C011_41,2023-06-27,2023-06-27,0.0,C011
C011_42,2023-06-29,2023-06-29,0.0,C011
C011_43,2023-07-01,2023-07-01,0.0,C011
C011_44,2023-07-02,2023-07-02,0.0,C011
C011_45,2023-07-04,2023-07-04,0.0,C011
C011_46,2023-07-18,2023-07-18,0.0,C011
C011_47,2023-07-21,2023-07-21,0.0,C011
C011_48,2023-07-24,2023-07-24,0.0,C011
C011_49,2023-07-28,2023-07-28,0.0,C011
C011_5,2023-01-22,2023-01-22,0.0,C011
C011_50,2023-08-03,2023-08-03,0.0,C011
C011_51,2023-08-04,2023-08-04,0.0,C011
C011_52,2023-08-10,2023-08-10,0.0,C011
C011_53,2023-08-13,2023-08-13,0.0,C011
C011_54,2023-08-17,2023-08-17,0.0,C011
C011_55,2023-08-19,2023-08-19,0.0,C011
C011_56,2023-08-20,2023-08-20,0.0,C011
C011_57,2023-08-30,2023-08-30,0.0,C011
C011_58,2023-08-31,2023-08-31,0.0,C011
C011_59,2023-09-02,2023-09-02,0.0,C011
C011_6,2023-01-25,2023-01-25,0.0,C011
C011_60,2023-09-05,2023-09-05,0.0,C011
C011_61,2023-09-16,2023-09-16,0.0,C011
C011_62,2023-09-22,2023-09-22,0.0,C011
C011_63,2023-09-23,2023-09-23,0.0,C011
C011_64,2023-09-28,2023-09-28,0.0,C011
C011_65,2023-10-08,2023-10-08,0.0,C011
C011_66,2023-10-19,2023-10-19,0.0,C011
C011_67,2023-10-21,2023-10-21,0.0,C011
C011_68,2023-10-29,2023-10-29,0.0,C011
C011_69,2023-11-04,2023-11-04,0.0,C011
C011_7,2023-02-11,2023-02-11,0.0,C011
C011_70,2023-11-05,2023-11-05,0.0,C011
C011_71,2023-11-10,2023-11-10,0.0,C011
C011_72,2023-11-11,2023-11-11,0.0,C011
C011_73,2023-11-13,2023-11-13,0.0,C011
C011_74,2023-11-15,2023-11-15,0.0,C011
C011_75,2023-11-18,2023-11-18,0.0,C011
C011_76,2023-11-21,2023-11-21,0.0,C011
C011_77,2023-11-25,2023-11-25,0.0,C011
C011_78,2023-11-26,2023-11-26,0.0,C011
C011_79,2023-11-28,2023-11-28,0.0,C011
C011_8,2023-02-15,2023-02-15,0.0,C011
C011_80,2023-11-29,2023-11-29,0.0,C011
C011_81,2023-12-01,2023-12-01,0.0,C011
C011_82,2023-12-03,2023-12-03,0.0,C011
C011_83,2023-12-04,2023-12-04,0.0,C011
C011_84,2023-12-06,2023-12-06,0.0,C011
C011_85,2023-12-11,2023-12-11,0.0,C011
C011_86,2023-12-20,2023-12-20,0.0,C011
C011_87,2023-12-26,2023-12-26,0.0,C011
C011_9,2023-02-19,2023-02-19,0.0,C011
C012_0,2023-01-04,2023-01-04,0.0,C012
C012_1,2023-01-12,2023-01-12,0.0,C012
C012_10,2023-03-01,2023-03-01,0.0,C012
C012_11,2023-03-06,2023-03-06,0.0,C012
C012_12,2023-03-08,2023-03-08,0.0,C012
C012_13,2023-03-11,2023-03-11,0.0,C012
C012_14,2023-03-17,2023-03-17,0.0,C012
C012_15,2023-03-21,2023-03-21,0.0,C012
C012_16,2023-03-26,2023-03-26,0.0,C012
C012_17,2023-03-28,2023-03-28,0.0,C012
C012_18,2023-04-02,2023-04-02,0.0,C012
C012_19,2023-04-06,2023-04-06,0.0,C012
C012_2,2023-01-16,2023-01-16,0.0,C012
C012_20,2023-04-19,2023-04-19,0.0,C012
C012_21,2023-04-20,2023-04-20,0.0,C012
C012_22,2023-04-27,2023-04-27,0.0,C012
C012_23,2023-04-28,2023-04-28,0.0,C012
C012_24,2023-04-29,2023-04-29,0.0,C012
C012_25,2023-05-09,2023-05-09,0.0,C012
C012_26,2023-05-11,2023-05-11,0.0,C012
C012_27,2023-05-12,2023-05-12,0.0,C012
C012_28,2023-05-17,2023-05-17,0.0,C012
C012_29,2023-05-23,2023-05-23,0.0,C012
C012_3,2023-01-20,2023-01-20,0.0,C012
C012_30,2023-05-24,2023-05-24,0.0,C012
C012_31,2023-05-25,2023-05-25,0.0,C012
C012_32,2023-05-26,2023-05-26,0.0,C012
C012_33,2023-05-27,2023-05-27,0.0,C012
C012_34,2023-05-29,2023-05-29,0.0,C012
C012_35,2023-05-30,2023-05-30,0.0,C012
C012_36,2023-05-31,2023-05-31,0.0,C012
C012_37,2023-06-13,2023-06-13,0.0,C012
C012_38,2023-06-16,2023-06-16,0.0,C012
C012_39,2023-06-21,2023-06-21,0.0,C012
C012_4,2023-01-28,2023-01-28,0.0,C012
C012_40,2023-06-22,2023-06-22,0.0,C012
C012_41,2023-06-23,2023-06-23,0.0,C012
C012_42,2023-06-24,2023-06-24,0.0,C012
C012_43,2023-06-30,2023-06-30,0.0,C012
C012_44,2023-07-05,2023-07-05,0.0,C012
C012_45,2023-07-10,2023-07-10,0.0,C012
C012_46,2023-07-11,2023-07-11,0.0,C012
C012_47,2023-07-12,2023-07-12,0.0,C012
C012_48,2023-07-13,2023-07-13,0.0,C012
C012_49,2023-07-14,2023-07-14,0.0,C012
C012_5,2023-01-30,2023-01-30,0.0,C012
C012_50,2023-07-22,2023-07-22,0.0,C012
C012_51,2023-07-23,2023-07-23,0.0,C012
C012_52,2023-07-24,2023-07-24,0.0,C012
C012_53,2023-07-30,2023-07-30,0.0,C012
C012_54,2023-08-02,2023-08-02,0.0,C012
C012_55,2023-08-04,2023-08-04,0.0,C012
C012_56,2023-08-14,2023-08-14,0.0,C012
C012_57,2023-08-18,2023-08-18,0.0,C012
C012_58,2023-08-20,2023-08-20,0.0,C012
C012_59,2023-08-24,2023-08-24,0.0,C012
C012_6,2023-01-31,2023-01-31,0.0,C012
C012_60,2023-08-25,2023-08-25,0.0,C012
C012_61,2023-08-30,2023-08-30,0.0,C012
C012_62,2023-09-04,2023-09-04,0.0,C012
C012_63,2023-09-05,2023-09-05,0.0,C012
C012_64,2023-09-08,2023-09-08,0.0,C012
C012_65,2023-09-14,2023-09-14,0.0,C012
C012_66,2023-09-16,2023-09-16,0.0,C012
C012_67,2023-09-18,2023-09-18,0.0,C012
C012_68,2023-09-21,2023-09-21,0.0,C012
C012_69,2023-09-25,2023-09-25,0.0,C012
C012_7,2023-02-02,2023-02-02,0.0,C012
C012_70,2023-10-02,2023-10-02,0.0,C012
C012_71,2023-10-12,2023-10-12,0.0,C012
C012_72,2023-10-21,2023-10-21,0.0,C012
C012_73,2023-10-26,2023-10-26,0.0,C012
C012_74,2023-10-28,2023-10-28,0.0,C012
C012_75,2023-10-31,2023-10-31,0.0,C012
C012_76,2023-11-02,2023-11-02,0.0,C012
C012_77,2023-11-04,2023-11-04,0.0,C012
C012_78,2023-11-10,2023-11-10,0.0,C012
C012_79,2023-11-12,2023-11-12,0.0,C012
C012_8,2023-02-07,2023-02-07,0.0,C012
C012_80,2023-11-20,2023-11-20,0.0,C012
C012_81,2023-11-22,2023-11-22,0.0,C012
C012_82,2023-11-23,2023-11-23,0.0,C012
C012_83,2023-11-24,2023-11-24,0.0,C012
C012_84,2023-11-30,2023-11-30,0.0,C012
C012_85,2023-12-03,2023-12-03,0.0,C012
C012_86,2023-12-10,2023-12-10,0.0,C012
C012_87,2023-12-16,2023-12-16,0.0,C012
C012_88,2023-12-17,2023-12-17,0.0,C012
C012_89,2023-12-19,2023-12-19,0.0,C012
C012_9,2023-02-12,2023-02-12,0.0,C012
C012_90,2023-12-23,2023-12-23,0.0,C012
C012_91,2023-12-25,2023-12-25,0.0,C012
C012_92,2023-12-28,2023-12-28,0.0,C012
C012_93,2023-12-29,2023-12-29,0.0,C012
C012_94,2023-12-30,2023-12-30,0.0,C012
C013_0,2023-01-01,2023-01-01,0.0,C013
C013_1,2023-01-05,2023-01-05,0.0,C013
C013_10,2023-02-04,2023-02-04,0.0,C013
C013_11,2023-02-08,2023-02-08,0.0,C013
C013_12,2023-02-13,2023-02-13,0.0,C013
C013_13,2023-02-14,2023-02-14,0.0,C013
C013_14,2023-02-18,2023-02-18,0.0,C013
C013_15,2023-02-19,2023-02-19,0.0,C013
C013_16,2023-02-25,2023-02-25,0.0,C013
C013_17,2023-02-26,2023-02-26,0.0,C013
C013_18,2023-02-28,2023-02-28,0.0,C013
C013_19,2023-03-10,2023-03-10,0.0,C013
C013_2,2023-01-07,2023-01-07,0.0,C013
C013_20,2023-03-12,2023-03-12,0.0,C013
C013_21,2023-03-16,2023-03-16,0.0,C013
C013_22,2023-03-17,2023-03-17,0.0,C013
C013_23,2023-03-18,2023-03-18,0.0,C013
C013_24,2023-03-20,2023-03-20,0.0,C013
C013_25,2023-03-21,2023-03-21,0.0,C013
C013_26,2023-03-28,2023-03-28,0.0,C013
C013_27,2023-03-30,2023-03-30,0.0,C013
C013_28,2023-04-01,2023-04-01,0.0,C013
C013_29,2023-04-02,2023-04-02,0.0,C013
C013_3,2023-01-12,2023-01-12,0.0,C013
C013_30,2023-04-03,2023-04-03,0.0,C013
C013_31,2023-04-08,2023-04-08,0.0,C013
C013_32,2023-04-10,2023-04-10,0.0,C013
C013_33,2023-04-11,2023-04-11,0.0,C013
C013_34,2023-04-27,2023-04-27,0.0,C013
C013_35,2023-04-29,2023-04-29,0.0,C013
C013_36,2023-05-01,2023-05-01,0.0,C013
C013_37,2023-05-12,2023-05-12,0.0,C013
C013_38,2023-05-13,2023-05-13,0.0,C013
C013_39,2023-05-16,2023-05-16,0.0,C013
C013_4,2023-01-13,2023-01-13,0.0,C013
